t	F1	F2	F3	F4	F5	dF1	dF2	dF3	dF4	dF5
 2.19178082191780821916E+0000  3.18720767753846575099E+0002  3.18720767753846575099E+0002  3.18720767753846575099E+0002  2.66260780802498193326E+0002  2.70847261656050202594E+0002  7.34350244470959699352E-0005  7.34350244470959699352E-0005  7.34350244470959699352E-0005  7.34487310281582457500E-0005  7.33665106063588451087E-0005
 2.21917808219178082189E+0000  3.55487403411799433722E+0002  3.55487403411799433722E+0002  3.55487403411799433722E+0002  3.03635447161367418245E+0002  3.00640970567376481393E+0002  7.34353110495154638428E-0005  7.34353110495154638428E-0005  7.34353110495154638428E-0005  7.34490176371072895240E-0005  7.33667975126079144960E-0005
 2.24657534246575342463E+0000  3.23720662050728329902E+0001  3.23720662050728329902E+0001  3.23720662050728329902E+0001  3.41148235669865327574E+0002  3.28105618997175796592E+0002  7.34402779370197653636E-0005  7.34402779370197653636E-0005  7.34402779370197653636E-0005  7.34539855697702615502E-0005  7.33717594109989981995E-0005
 2.27397260273972602737E+0000  6.92954970833475321912E+0001  6.92954970833475321912E+0001  6.92954970833475321912E+0001  1.84434268664347972184E+0001  3.55412041724969347128E+0002  7.34527835058809234332E-0005  7.34527835058809234332E-0005  7.34527835058809234332E-0005  7.34664938020253612483E-0005  7.33842520685755977776E-0005
 2.30136986301369863010E+0000  1.06225632020662101619E+0002  1.06225632020662101619E+0002  1.06225632020662101619E+0002  5.56746323300983422498E+0001  2.22707268421509130968E+0001  7.34599218176821784954E-0005  7.34599218176821784954E-0005  7.34599218176821784954E-0005  7.34736335807231472005E-0005  7.33913835988299794167E-0005
 2.32876712328767123284E+0000  1.43154048325122201665E+0002  1.43154048325122201665E+0002  1.43154048325122201665E+0002  9.29857190293104747328E+0001  4.85989705504999507171E+0001  7.34685992348820855463E-0005  7.34685992348820855463E-0005  7.34685992348820855463E-0005  7.34823128086073043022E-0005  7.34000524704589092730E-0005
 2.35616438356164383558E+0000  1.80060278792568334086E+0002  1.80060278792568334086E+0002  1.80060278792568334086E+0002  1.30071110572381801296E+0002  7.52214031921139215930E+0001  7.34676147466201226468E-0005  7.34676147466201226468E-0005  7.34676147466201226468E-0005  7.34813280317737487212E-0005  7.33990698664655515640E-0005
 2.38356164383561643831E+0000  2.16948861235695132546E+0002  2.16948861235695132546E+0002  2.16948861235695132546E+0002  1.66913851617947211411E+0002  1.02048118190198100902E+0002  7.34650361868776496821E-0005  7.34650361868776496821E-0005  7.34650361868776496821E-0005  7.34787488361199147194E-0005  7.33964949226792101024E-0005
 2.41095890410958904105E+0000  2.53812547865134456260E+0002  2.53812547865134456260E+0002  2.53812547865134456260E+0002  2.03777479884731129903E+0002  1.28733996466500418610E+0002  7.34561198414861624034E-0005  7.34561198414861624034E-0005  7.34561198414861624034E-0005  7.34698304564733618852E-0005  7.33875892698648158406E-0005
 2.43835616438356164379E+0000  2.90652449337944857266E+0002  2.90652449337944857266E+0002  2.90652449337944857266E+0002  2.40641213594057194344E+0002  1.55166217206226549230E+0002  7.34474641800330673315E-0005  7.34474641800330673315E-0005  7.34474641800330673315E-0005  7.34611728319846018156E-0005  7.33789438600577382742E-0005
 2.46575342465753424652E+0000  3.27485429816827004174E+0002  3.27485429816827004174E+0002  3.27485429816827004174E+0002  2.77343199080727445288E+0002  1.81858126235598841977E+0002  7.34413556445102958289E-0005  7.34413556445102958289E-0005  7.34413556445102958289E-0005  7.34550629223226483263E-0005  7.33728424363967844676E-0005
 2.49315068493150684926E+0000  4.33161839079378035121E+0000  4.33161839079378035121E+0000  4.33161839079378035121E+0000  3.13960999069626969321E+0002  2.08950670494192707299E+0002  7.34397845371357671097E-0005  7.34397845371357671097E-0005  7.34397845371357671097E-0005  7.34534914233346914491E-0005  7.33712735784002769630E-0005
 2.52054794520547945200E+0000  4.12000478905856180080E+0001  4.12000478905856180080E+0001  4.12000478905856180080E+0001  3.50777044805370457503E+0002  2.35442141811582045893E+0002  7.34451708582517697732E-0005  7.34451708582517697732E-0005  7.34451708582517697732E-0005  7.34588788733120759589E-0005  7.33766545395078277187E-0005
 2.54794520547945205474E+0000  7.81027041575029129170E+0001  7.81027041575029129170E+0001  7.81027041575029129170E+0001  2.78224821887489398749E+0001  2.61136955470318537831E+0002  7.34532647649752749519E-0005  7.34532647649752749519E-0005  7.34532647649752749519E-0005  7.34669745359447185409E-0005  7.33847397368420353371E-0005
 2.57534246575342465747E+0000  1.15060198968115534865E+0002  1.15060198968115534865E+0002  1.15060198968115534865E+0002  6.49161527086691900815E+0001  2.86951502092777062380E+0002  7.34642585878042582642E-0005  7.34642585878042582642E-0005  7.34642585878042582642E-0005  7.34779707462674522771E-0005  7.33957217039184091594E-0005
 2.60273972602739726021E+0000  1.52183234826020419572E+0002  1.52183234826020419572E+0002  1.52183234826020419572E+0002  1.02335422407979388652E+0002  3.12627529351541096458E+0002  7.34724060837706092975E-0005  7.34724060837706092975E-0005  7.34724060837706092975E-0005  7.34861199917680924946E-0005  7.34038606327408722165E-0005
 2.63013698630136986295E+0000  1.89494817801339800092E+0002  1.89494817801339800092E+0002  1.89494817801339800092E+0002  1.40239372841381607776E+0002  3.37479428038820007341E+0002  7.34777442685365079997E-0005  7.34777442685365079997E-0005  7.34777442685365079997E-0005  7.34914593035493989762E-0005  7.34091934167906877555E-0005
 2.65753424657534246568E+0000  2.26916563910932429185E+0002  2.26916563910932429185E+0002  2.26916563910932429185E+0002  1.78241264770648040167E+0002  2.40635905576152135383E+0000  7.34735441546222307901E-0005  7.34735441546222307901E-0005  7.34735441546222307901E-0005  7.34872582366780153271E-0005  7.34049982806783588427E-0005
 2.68493150684931506842E+0000  2.64407093819521532535E+0002  2.64407093819521532535E+0002  2.64407093819521532535E+0002  2.16247867628552319724E+0002  2.77117908994923927875E+0001  7.34684768907033594935E-0005  7.34684768907033594935E-0005  7.34684768907033594935E-0005  7.34821898337013970010E-0005  7.33999369054255452843E-0005
 2.71232876712328767116E+0000  3.01898812763965479267E+0002  3.01898812763965479267E+0002  3.01898812763965479267E+0002  2.54377369860414449254E+0002  5.26023031686005961005E+0001  7.34566449492331083403E-0005  7.34566449492331083403E-0005  7.34566449492331083403E-0005  7.34703552385783699921E-0005  7.33881186488085227615E-0005
 2.73972602739726027389E+0000  3.39350305045919024366E+0002  3.39350305045919024366E+0002  3.39350305045919024366E+0002  2.92601622450230644645E+0002  7.69484900998672183073E+0001  7.34534795410079247769E-0005  7.34534795410079247769E-0005  7.34534795410079247769E-0005  7.34671890510667915064E-0005  7.33849576650136469246E-0005
 2.76712328767123287663E+0000  1.67623889333741357931E+0001  1.67623889333741357931E+0001  1.67623889333741357931E+0001  3.30810612355599237888E+0002  1.00989392450340975164E+0002  7.34507569547688598413E-0005  7.34507569547688598413E-0005  7.34507569547688598413E-0005  7.34644657758609384568E-0005  7.33822390900605472121E-0005
 2.79452054794520547937E+0000  5.41871872335224555803E+0001  5.41871872335224555803E+0001  5.41871872335224555803E+0001  8.82707198367347845198E+0000  1.25696875435108796154E+0002  7.34597859396292558211E-0005  7.34597859396292558211E-0005  7.34597859396292558211E-0005  7.34734965943142622430E-0005  7.33912597371614968520E-0005
 2.82191780821917808210E+0000  9.16497923274807905145E+0001  9.16497923274807905145E+0001  9.16497923274807905145E+0001  4.68769551664948824626E+0001  1.50446935795269039038E+0002  7.34663236287005068418E-0005  7.34663236287005068418E-0005  7.34663236287005068418E-0005  7.34800355380807840285E-0005  7.33977921924382579768E-0005
 2.84931506849315068484E+0000  1.29159014533817166084E+0002  1.29159014533817166084E+0002  1.29159014533817166084E+0002  8.50123904359148742094E+0001  1.75092128222692515138E+0002  7.34760797517688133862E-0005  7.34760797517688133862E-0005  7.34760797517688133862E-0005  7.34897936289651850479E-0005  7.34075394559951062001E-0005
 2.87671232876712328758E+0000  1.66696037484482980640E+0002  1.66696037484482980640E+0002  1.66696037484482980640E+0002  1.22943273012191146676E+0002  2.00730139906817797973E+0002  7.34805302811028815031E-0005  7.34805302811028815031E-0005  7.34805302811028815031E-0005  7.34942449757847928177E-0005  7.34119868263949904600E-0005
 2.90410958904109589031E+0000  2.04248617558662526134E+0002  2.04248617558662526134E+0002  2.04248617558662526134E+0002  1.60756993662084012128E+0002  2.26848748432678592263E+0002  7.34816612736014164781E-0005  7.34816612736014164781E-0005  7.34816612736014164781E-0005  7.34953760486144976630E-0005  7.34131184178958946680E-0005
 2.93150684931506849305E+0000  2.41791866597203877309E+0002  2.41791866597203877309E+0002  2.41791866597203877309E+0002  1.98625282742170938086E+0002  2.52852370350068360400E+0002  7.34770370197757773396E-0005  7.34770370197757773396E-0005  7.34770370197757773396E-0005  7.34907506135460458934E-0005  7.34085010970785086246E-0005
 2.95890410958904109579E+0000  2.79306780846608615321E+0002  2.79306780846608615321E+0002  2.79306780846608615321E+0002  2.36423607615983940269E+0002  2.79253828490890150832E+0002  7.34668641704652260609E-0005  7.34668641704652260609E-0005  7.34668641704652260609E-0005  7.34805754022085360257E-0005  7.33983408978236559585E-0005
 2.98630136986301369852E+0000  3.16793481166108462116E+0002  3.16793481166108462116E+0002  3.16793481166108462116E+0002  2.74057844685613329533E+0002  3.06168236610590889207E+0002  7.34574408299314555236E-0005  7.34574408299314555236E-0005  7.34574408299314555236E-0005  7.34711498975289671349E-0005  7.33889290139999848771E-0005
 3.01369863013698630148E+0000  3.54261438015600053808E+0002  3.54261438015600053808E+0002  3.54261438015600053808E+0002  3.11656985487348742736E+0002  3.33139266697802837736E+0002  7.34489502011307277431E-0005  7.34489502011307277431E-0005  7.34489502011307277431E-0005  7.34626573075783895317E-0005  7.33804488321474193072E-0005
 3.04109589041095890421E+0000  3.17128700415179564827E+0001  3.17128700415179564827E+0001  3.17128700415179564827E+0001  3.49403389893520341214E+0002  3.59674935267183719684E+0002  7.34501634836142195785E-0005  7.34501634836142195785E-0005  7.34501634836142195785E-0005  7.34638707657982887935E-0005  7.33816617714142404852E-0005
 3.06849315068493150695E+0000  6.91241407343123335644E+0001  6.91241407343123335644E+0001  6.91241407343123335644E+0001  2.72838587122823687126E+0001  2.59099287293898279793E+0001  7.34540730147648314393E-0005  7.34540730147648314393E-0005  7.34540730147648314393E-0005  7.34677811069607066658E-0005  7.33855675153404450225E-0005
 3.09589041095890410969E+0000  1.06364265357702369411E+0002  1.06364265357702369411E+0002  1.06364265357702369411E+0002  6.49361133438639587037E+0001  5.21482463562553015431E+0001  7.34632936769238355163E-0005  7.34632936769238355163E-0005  7.34632936769238355163E-0005  7.34770037356449551170E-0005  7.33947786288029338545E-0005
 3.12328767123287671242E+0000  1.43411449503829217522E+0002  1.43411449503829217522E+0002  1.43411449503829217522E+0002  1.02481485507203312436E+0002  7.83497007799076625109E+0001  7.34660953981646878869E-0005  7.34660953981646878869E-0005  7.34660953981646878869E-0005  7.34798060036811025196E-0005  7.33975780070179283979E-0005
 3.15068493150684931516E+0000  1.80268617708863600452E+0002  1.80268617708863600452E+0002  1.80268617708863600452E+0002  1.39991138182000496040E+0002  1.04894865475578133049E+0002  7.34688428668880671082E-0005  7.34688428668880671082E-0005  7.34688428668880671082E-0005  7.34825540250135716891E-0005  7.34003229977383750961E-0005
 3.17808219178082191790E+0000  2.16969455227564678987E+0002  2.16969455227564678987E+0002  2.16969455227564678987E+0002  1.77250203340189678866E+0002  1.33254050900680052399E+0002  7.34611390697736688049E-0005  7.34611390697736688049E-0005  7.34611390697736688049E-0005  7.34748485123668779095E-0005  7.33926279756376179288E-0005
 3.20547945205479452063E+0000  2.53580751422486623814E+0002  2.53580751422486623814E+0002  2.53580751422486623814E+0002  2.14342089180389512262E+0002  1.72998464301308836927E+0002  7.34547728286819109900E-0005  7.34547728286819109900E-0005  7.34547728286819109900E-0005  7.34684808451259801204E-0005  7.33862690797561680472E-0005
 3.23287671232876712337E+0000  2.90160182614527474343E+0002  2.90160182614527474343E+0002  2.90160182614527474343E+0002  2.51510037869797140969E+0002  1.25494565100399338244E+0002  7.34402573951843688889E-0005  7.34402573951843688889E-0005  7.34402573951843688889E-0005  7.34539621855049805955E-0005  7.33717701141340761257E-0005
 3.26027397260273972611E+0000  3.26702928460697695101E+0002  3.26702928460697695101E+0002  3.26702928460697695101E+0002  2.88651450475044842797E+0002  1.85903152247417046181E+0002  7.34337763423637267947E-0005  7.34337763423637267947E-0005  7.34337763423637267947E-0005  7.34474796478741297854E-0005  7.33652969029875525360E-0005
 3.28767123287671232884E+0000  3.25159666379570158894E+0000  3.25159666379570158894E+0000  3.25159666379570158894E+0000  3.25688771044906673124E+0002  2.16219990351049173374E+0002  7.34296645038016626917E-0005  7.34296645038016626917E-0005  7.34296645038016626917E-0005  7.34433668477317725503E-0005  7.33611902549001062919E-0005
 3.31506849315068493158E+0000  3.98121695019408605512E+0001  3.98121695019408605512E+0001  3.98121695019408605512E+0001  2.58775478266696081029E+0000  2.44331134360684485096E+0002  7.34365966671138925566E-0005  7.34365966671138925566E-0005  7.34365966671138925566E-0005  7.34503004387767750400E-0005  7.33681157952086442146E-0005
 3.34246575342465753432E+0000  7.63713667209069664507E+0001  7.63713667209069664507E+0001  7.63713667209069664507E+0001  3.94654481244264468826E+0001  2.71154552587184278001E+0002  7.34447374084698338204E-0005  7.34447374084698338204E-0005  7.34447374084698338204E-0005  7.34584428566375053156E-0005  7.33762487611932602234E-0005
 3.36986301369863013705E+0000  1.12939502307260566924E+0002  1.12939502307260566924E+0002  1.12939502307260566924E+0002  7.63730612634992640092E+0001  2.97166540486573450608E+0002  7.34553630939644489434E-0005  7.34553630939644489434E-0005  7.34553630939644489434E-0005  7.34690708022987656932E-0005  7.33868635080115489334E-0005
 3.39726027397260273979E+0000  1.49498705361313456899E+0002  1.49498705361313456899E+0002  1.49498705361313456899E+0002  1.13089538738360353358E+0002  3.23267046227307365075E+0002  7.34602471182423548289E-0005  7.34602471182423548289E-0005  7.34602471182423548289E-0005  7.34739558504643275033E-0005  7.33917426696686877764E-0005
 3.42465753424657534253E+0000  1.86042086827158046028E+0002  1.86042086827158046028E+0002  1.86042086827158046028E+0002  1.49733789212597178137E+0002  3.49203727311849963205E+0002  7.34615729130018921466E-0005  7.34615729130018921466E-0005  7.34615729130018921466E-0005  7.34752818771364787954E-0005  7.33930676508125016400E-0005
 3.45205479452054794526E+0000  2.22564973182694389911E+0002  2.22564973182694389911E+0002  2.22564973182694389911E+0002  1.86493176258761174241E+0002  1.44830639483499388730E+0001  7.34569037533795102755E-0005  7.34569037533795102755E-0005  7.34569037533795102755E-0005  7.34706116556925316134E-0005  7.33884040526050901061E-0005
 3.47945205479452054800E+0000  2.59059919039541861285E+0002  2.59059919039541861285E+0002  2.59059919039541861285E+0002  2.23180416454001469453E+0002  3.95784981893310504331E+0001  7.34475177036239423071E-0005  7.34475177036239423071E-0005  7.34475177036239423071E-0005  7.34612235468217937750E-0005  7.33790283540809149829E-0005
 3.50684931506849315074E+0000  2.95536664110387177429E+0002  2.95536664110387177429E+0002  2.95536664110387177429E+0002  2.59742425719462077666E+0002  6.49828205096461627988E+0001  7.34393369063370472281E-0005  7.34393369063370472281E-0005  7.34393369063370472281E-0005  7.34530409624250255554E-0005  7.33708564961284812532E-0005
 3.53424657534246575348E+0000  3.32015704241723582119E+0002  3.32015704241723582119E+0002  3.32015704241723582119E+0002  2.96404997447512492087E+0002  9.01585848203982230878E+0001  7.34314726400376487863E-0005  7.34314726400376487863E-0005  7.34314726400376487863E-0005  7.34451749697981573195E-0005  7.33630009160482563414E-0005
 3.56164383561643835621E+0000  8.51349658567368987837E+0000  8.51349658567368987837E+0000  8.51349658567368987837E+0000  3.33239306072358110383E+0002  1.14904327446181451867E+0002  7.34346716665361752579E-0005  7.34346716665361752579E-0005  7.34346716665361752579E-0005  7.34483746938708535585E-0005  7.33661964603540219321E-0005
 3.58904109589041095895E+0000  4.52013057135426407906E+0001  4.52013057135426407906E+0001  4.52013057135426407906E+0001  1.03730881992129082029E+0001  1.39668386480957284757E+0002  7.34426626718540567705E-0005  7.34426626718540567705E-0005  7.34426626718540567705E-0005  7.34563674606454702005E-0005  7.33741785593867857092E-0005
 3.61643835616438356169E+0000  8.21769462060197400238E+0001  8.21769462060197400238E+0001  8.21769462060197400238E+0001  4.77768912838518199429E+0001  1.64955284004379736471E+0002  7.34608484298983762579E-0005  7.34608484298983762579E-0005  7.34608484298983762579E-0005  7.34745571793084056475E-0005  7.33923445802956853194E-0005
 3.64383561643835616442E+0000  1.19461388133274008246E+0002  1.19461388133274008246E+0002  1.19461388133274008246E+0002  8.55856626265437760506E+0001  1.90203161760478301839E+0002  7.34724959892916273720E-0005  7.34724959892916273720E-0005  7.34724959892916273720E-0005  7.34862072366457878801E-0005  7.34039799267484392485E-0005
 3.67123287671232876716E+0000  1.57036380568889364348E+0002  1.57036380568889364348E+0002  1.57036380568889364348E+0002  1.23805134768910319147E+0002  2.15197480454880903863E+0002  7.34850428147823586498E-0005  7.34850428147823586498E-0005  7.34850428147823586498E-0005  7.34987567622639472450E-0005  7.34165134956041636996E-0005
 3.69863013698630136990E+0000  1.94882781684187677954E+0002  1.94882781684187677954E+0002  1.94882781684187677954E+0002  1.62188995504735656447E+0002  2.40892005864123195255E+0002  7.34865155635669918595E-0005  7.34865155635669918595E-0005  7.34865155635669918595E-0005  7.35002297906580755383E-0005  7.34179850991091347698E-0005
 3.72602739726027397263E+0000  2.32896572054835648058E+0002  2.32896572054835648058E+0002  2.32896572054835648058E+0002  2.00687362233516174578E+0002  2.66833487259354890125E+0002  7.34864465788172901907E-0005  7.34864465788172901907E-0005  7.34864465788172901907E-0005  7.35001607105361161500E-0005  7.34179170730531994939E-0005
